,img_filepath,img_size,bbox_tl_x,bbox_tl_y,bbox_br_x,bbox_br_y
728,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000113_r.jpg,"(576, 720, 3)",198,537,270,472
729,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000114_l.jpg,"(576, 720, 3)",445,518,513,453
730,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000114_r.jpg,"(576, 720, 3)",205,501,268,439
731,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000123_l.jpg,"(576, 720, 3)",259,378,374,327
732,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000123_r.jpg,"(576, 720, 3)",252,332,356,286
733,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000124_l.jpg,"(576, 720, 3)",250,391,363,339
734,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000124_r.jpg,"(576, 720, 3)",251,324,356,284
735,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000125_l.jpg,"(576, 720, 3)",257,396,358,340
736,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000125_r.jpg,"(576, 720, 3)",254,329,358,292
737,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000126_l.jpg,"(576, 720, 3)",253,393,355,339
738,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000126_r.jpg,"(576, 720, 3)",264,347,355,298
739,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000129_l.jpg,"(576, 720, 3)",240,413,352,361
740,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000129_r.jpg,"(576, 720, 3)",237,367,335,314
741,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000130_l.jpg,"(576, 720, 3)",247,406,358,369
742,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000130_r.jpg,"(576, 720, 3)",245,376,349,323
743,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000131_l.jpg,"(576, 720, 3)",237,469,349,419
744,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000131_r.jpg,"(576, 720, 3)",238,352,338,303
745,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000132_l.jpg,"(576, 720, 3)",266,456,370,410
746,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000132_r.jpg,"(576, 720, 3)",224,306,330,250
747,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000133_l.jpg,"(576, 720, 3)",293,454,397,404
748,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000133_r.jpg,"(576, 720, 3)",218,228,337,168
749,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000135_l.jpg,"(576, 720, 3)",247,331,316,240
750,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000135_r.jpg,"(576, 720, 3)",181,275,220,179
751,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000136_l.jpg,"(576, 720, 3)",131,338,244,299
752,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000136_r.jpg,"(576, 720, 3)",52,307,172,273
753,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000140_l.jpg,"(576, 720, 3)",291,398,394,362
754,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000140_r.jpg,"(576, 720, 3)",300,353,396,306
755,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000141_l.jpg,"(576, 720, 3)",257,429,373,388
756,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000141_r.jpg,"(576, 720, 3)",253,377,360,331
757,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000142_l.jpg,"(576, 720, 3)",258,423,370,386
758,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000142_r.jpg,"(576, 720, 3)",250,313,365,265
759,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000143_r.jpg,"(576, 720, 3)",282,296,399,243
760,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000144_r.jpg,"(576, 720, 3)",288,293,406,244
761,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000145_r.jpg,"(576, 720, 3)",239,346,334,271
762,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000146_r.jpg,"(576, 720, 3)",237,311,342,235
763,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000147_r.jpg,"(576, 720, 3)",210,248,255,158
764,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000148_l.jpg,"(576, 720, 3)",394,333,481,276
765,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000148_r.jpg,"(576, 720, 3)",191,284,241,186
766,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000149_l.jpg,"(576, 720, 3)",388,331,465,251
767,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000149_r.jpg,"(576, 720, 3)",199,301,249,202
768,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000150_l.jpg,"(576, 720, 3)",410,352,465,251
769,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000150_r.jpg,"(576, 720, 3)",193,317,240,218
770,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000151_l.jpg,"(576, 720, 3)",402,322,499,240
771,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000151_r.jpg,"(576, 720, 3)",233,316,325,229
772,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000152_l.jpg,"(576, 720, 3)",405,550,490,481
773,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000152_r.jpg,"(576, 720, 3)",372,339,477,286
774,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000154_l.jpg,"(576, 720, 3)",360,136,433,47
775,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000154_r.jpg,"(576, 720, 3)",267,120,336,39
776,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000155_l.jpg,"(576, 720, 3)",445,338,482,233
777,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000155_r.jpg,"(576, 720, 3)",239,318,297,235
778,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000156_l.jpg,"(576, 720, 3)",411,550,493,475
779,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000156_r.jpg,"(576, 720, 3)",227,541,313,468
780,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000158_l.jpg,"(576, 720, 3)",480,552,574,477
781,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000158_r.jpg,"(576, 720, 3)",124,550,208,456
782,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000159_l.jpg,"(576, 720, 3)",457,512,500,429
783,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000159_r.jpg,"(576, 720, 3)",221,485,275,418
784,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000161_l.jpg,"(576, 720, 3)",412,549,470,475
785,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000161_r.jpg,"(576, 720, 3)",201,295,267,221
786,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000162_l.jpg,"(576, 720, 3)",428,552,485,486
787,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000162_r.jpg,"(576, 720, 3)",258,309,310,212
788,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000163_l.jpg,"(576, 720, 3)",441,588,494,509
789,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000163_r.jpg,"(576, 720, 3)",338,392,431,346
790,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000165_l.jpg,"(576, 720, 3)",458,577,496,514
791,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000165_r.jpg,"(576, 720, 3)",421,378,487,281
792,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000166_l.jpg,"(576, 720, 3)",383,390,439,308
793,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000166_r.jpg,"(576, 720, 3)",260,503,343,430
794,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000167_l.jpg,"(576, 720, 3)",381,447,457,395
795,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000167_r.jpg,"(576, 720, 3)",272,458,354,392
796,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000168_l.jpg,"(576, 720, 3)",443,539,501,473
797,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000168_r.jpg,"(576, 720, 3)",416,404,520,307
798,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000169_l.jpg,"(576, 720, 3)",418,412,468,359
799,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000169_r.jpg,"(576, 720, 3)",404,353,460,308
800,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000171_l.jpg,"(576, 720, 3)",385,502,447,424
801,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000171_r.jpg,"(576, 720, 3)",237,448,325,384
802,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000172_l.jpg,"(576, 720, 3)",350,492,434,435
803,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000172_r.jpg,"(576, 720, 3)",239,330,322,273
804,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000175_l.jpg,"(576, 720, 3)",407,512,461,454
805,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000175_r.jpg,"(576, 720, 3)",370,333,443,250
806,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000178_l.jpg,"(576, 720, 3)",334,444,417,402
807,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000178_r.jpg,"(576, 720, 3)",195,374,272,309
808,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000179_l.jpg,"(576, 720, 3)",418,465,510,423
809,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000179_r.jpg,"(576, 720, 3)",298,418,357,365
810,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000181_l.jpg,"(576, 720, 3)",341,500,418,449
811,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000181_r.jpg,"(576, 720, 3)",199,211,254,164
812,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000188_l.jpg,"(576, 720, 3)",321,399,428,350
813,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000188_r.jpg,"(576, 720, 3)",290,385,370,322
814,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000190_l.jpg,"(576, 720, 3)",306,403,409,357
815,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000190_r.jpg,"(576, 720, 3)",269,371,354,324
816,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000191_l.jpg,"(576, 720, 3)",319,410,421,365
817,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000191_r.jpg,"(576, 720, 3)",281,382,366,337
818,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000192_l.jpg,"(576, 720, 3)",370,421,472,380
819,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000192_r.jpg,"(576, 720, 3)",318,356,412,308
820,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000194_l.jpg,"(576, 720, 3)",449,359,521,309
821,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000194_r.jpg,"(576, 720, 3)",302,354,388,298
822,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000195_l.jpg,"(576, 720, 3)",462,466,523,412
823,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000195_r.jpg,"(576, 720, 3)",408,334,499,282
824,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000197_l.jpg,"(576, 720, 3)",428,518,490,463
825,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000197_r.jpg,"(576, 720, 3)",248,549,325,478
826,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000198_l.jpg,"(576, 720, 3)",498,557,574,484
827,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000198_r.jpg,"(576, 720, 3)",321,518,419,451
828,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000199_l.jpg,"(576, 720, 3)",465,390,534,340
829,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000199_r.jpg,"(576, 720, 3)",273,367,361,310
830,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000200_l.jpg,"(576, 720, 3)",425,393,492,339
831,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000200_r.jpg,"(576, 720, 3)",247,389,326,334
832,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000201_l.jpg,"(576, 720, 3)",483,543,527,466
833,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000201_r.jpg,"(576, 720, 3)",236,446,315,392
834,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000202_l.jpg,"(576, 720, 3)",434,502,481,447
835,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000202_r.jpg,"(576, 720, 3)",245,431,321,380
836,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000203_l.jpg,"(576, 720, 3)",431,471,478,410
837,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000203_r.jpg,"(576, 720, 3)",261,406,327,358
838,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000209_l.jpg,"(576, 720, 3)",416,352,481,275
839,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000209_r.jpg,"(576, 720, 3)",258,344,333,285
840,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000211_l.jpg,"(576, 720, 3)",512,340,553,276
841,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000211_r.jpg,"(576, 720, 3)",269,337,313,275
842,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000212_l.jpg,"(576, 720, 3)",511,342,549,280
843,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000212_r.jpg,"(576, 720, 3)",265,341,315,279
844,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000213_l.jpg,"(576, 720, 3)",423,588,493,499
845,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000213_r.jpg,"(576, 720, 3)",218,347,336,301
846,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000215_l.jpg,"(576, 720, 3)",451,610,517,519
847,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000215_r.jpg,"(576, 720, 3)",276,303,416,257
848,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000216_l.jpg,"(576, 720, 3)",415,600,479,512
849,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000216_r.jpg,"(576, 720, 3)",123,319,266,272
850,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000218_l.jpg,"(576, 720, 3)",426,605,491,517
851,/Users/saniyakarwa/Documents/classes/lexicam/dataset/train/Ricki_unit_8.flv_000218_r.jpg,"(576, 720, 3)",211,298,343,250
